id;title;overview;release_date;vote_average
506421;'J''ai perdu Albert';Chloé, jeune médium que s’arrachent les grands chefs d’entreprises, les hommes politiques et la jet set, abrite en elle depuis l’enfance l’esprit d’Albert Einstein. Mais, prise au piège de son succès, elle en fait trop ! Surmenée, les informations ne « passent » plus. Alors Albert décide de déménager… Pour le meilleur et pour le pire, il s’installe dans Zac, un dépressif cartésien, apiculteur en déroute et garçon de café. Devenus indissociables et complémentaires, parce que l’un détient le « génie » et l’autre son mode d’emploi, Zac et Chloé, ces deux êtres que tout oppose, vont vivre en 48 heures le plus hallucinant des ménages à trois...;2018-09-12;4.1
456126;Goût bacon;'À la suite d''une rumeur lancée par la diffusion d''un snapchat au contenu ambigu, deux amis, Bilal et Adil, se mettent en quête de filles pour sauver leur réputation. Mais le chemin est loin d''être celui qu''ils avaient imaginé.';2016-01-01;5.8
165845;Justice coupable;'Alors qu''elles font la queue pour valider leurs tickets de loto, Karen Donovan et sa nièce Ashley sont témoins d''un braquage. Une fusillade éclate, les malfaiteurs prennent la fillette en otage et s''engouffrent dans la voiture qui les attend. Karen se lance à leur poursuite et retrouve Ashley sur la chaussée, quelques kilomètres plus loin, grièvement blessée et inconsciente. Ce drame fera ressurgir de douloureux souvenirs et un fort sentiment de culpabilité chez la jeune femme. En effet, elle s''est toujours sentie responsable de la mort de son frère quand elle était adolescente. Et ne faisant pas confiance à la police qui n''a jamais réussi à appréhender l''assassin, elle décide de faire elle-même son enquête et se transforme en justicière.';2012-11-10;5.5
110957;Tous au Larzac;'Marizette, Christiane, Pierre, Léon, José... sont quelques uns des acteurs, drôles et émouvants, d''une incroyable lutte, celle des paysans du Larzac contre l''Etat, affrontement du faible contre le fort, qui les a unis dans un combat sans merci pour sauver leurs terres. Un combat déterminé et joyeux, mais parfois aussi éprouvant et périlleux. Tout commence en 1971, lorsque le gouvernement, par la voix de son ministre de la Défense Michel Debré, déclare que le camp militaire du Larzac doit s''étendre. Radicale, la colère se répand comme une trainée de poudre, les paysans se mobilisent et signent un serment : jamais ils ne cèderont leurs terres. Dans le face à face quotidien avec l''armée et les forces de l''ordre, ils déploieront des trésors d''imagination pour faire entendre leur voix. Bientôt des centaines de comités Larzac naitront dans toute la France... Dix ans de résistance, d''intelligence collective et de solidarité, qui les porteront vers la victoire.';2011-11-23;6.9
79376;'Dédée d''Anvers';'Dédée, prostituée, travaille dans un bar à marins d''Anvers tenu par Monsieur René. Elle vit soumise à Marco, accessoirement proxénète, pseudo caïd et portier de l''établissement. Au cours d''une escapade solitaire, elle croise Francesco, capitaine sur un navire marchand. De son côté, Marco a de gros besoins d''argent.';1948-09-03;6.6
52546;Le toubib;'Un futur indéterminé. La Troisième Guerre Mondiale s''étend. Jean-Marie Desprès, un chirurgien prestigieux, brisé par la vie et le départ de sa femme, supervise un hôpital de campagne, à quelques kilomètres du front. Il fait la rencontre de la jeune et jolie Harmonie. Idéaliste, elle lui redonne l''espoir.';1979-10-26;5.3
4719;Arsène Lupin contre Arsène Lupin;'L''industriel André Laroche vient de mourir. À son enterrement se trouve François de Vierne, à qui sa mère confesse « Laroche était Arsène Lupin, et tu es son fils ». Arsène Lupin avait eu un autre fils, Gérard Dagmar, danseur, magicien et parfois cambrioleur. François de Vierne apprend chez le notaire qu''il doit rechercher le trésor royal de Poldavie. Ce trésor est successivement trouvé par Gérard, repris par François, volé par le consul de Poldavie, le sinistre Von Krantz, qui n''hésite pas à faire enlever le petit prince de Poldavie, frère de la jolie Catherine. Finalement le trésor est récupéré. François et une jeune journaliste, Nathalie, Gérard et la princesse Catherine n''ont plus qu''à filer le parfait amour.';1962-09-01;6.1
132944;Danger - Love at Work;Un jeune avocat est confronté à une famille de joyeux dingues pour une affaire foncière.;1937-09-30;8
111833;Boro in the Box;Hommage surréaliste au réalisateur polonais Walerian Borowczyk.;2014-07-02;6.8
2378;'L''Île aux trente cercueils';'L''action se déroule en 1917. Véronique d''Hergemont est une jeune femme de trente-cinq ans, devenue infirmière à l''hôpital militaire de Besançon dans l''espoir d''oublier un passé qui la hante depuis quatorze ans. En effet, Véronique d''Hergemont ne peut se pardonner la mort de son père et de son fils François, disparus en mer. La mort de ses proches est en effet pour elle le châtiment pour avoir, contre la volonté de son père, épousé le comte Vorski. Après avoir compris que son propre père avait enlevé l''enfant pour le protéger, elle avait fui Vorski, qui s''était entre-temps avéré être un dangereux mythomane, persuadé d''être appelé à un destin grandiose...';1979-09-21;4.6
946780;Memento Mori;Depuis sa sortie de prison où il a passé 21 ans, Philippe fait la manche à la gare de Wagesberg. Sous surveillance judiciaire, sa liberté ne tient qu’à la condition de son comportement irréprochable. Quand Anna, une jeune activiste en cavale, lui demande de l’héberger, son quotidien bien réglé va être bouleversé par les échos de son passé.;2022-05-18;4.6
66135;Le Cri du hibou;'"Un homme tourne autour de la maison de Juliette, fasciné par sa beauté. C''est Robert, dessinateur industriel, vivant à Vichy depuis qu''il s''est séparé de sa femme Véronique. Juliette et Robert finissent par s''aimer, mais Juliette a un fiancé, Patrick, qui prend la chose très, très mal tandis que la femme de Robert n''arrête pas de le harceler. Le drame et la mort deviennent vite inévitables entre ces quatre personnages. Chabrol a choisit Patricia Highsmith pour fêter ses trente ans de cinéma depuis ""le Beau Serge""."';1987-10-28;5.4
338273;La glace et le ciel;Luc Jacquet met en scène l’aventure de Claude Lorius, parti en 1957 étudier les glaces de l’Antarctique. Il nous raconte l’histoire d’une vie extraordinaire de science et d’aventure, consacrée à percer au plus profond des glaces de l’Antarctique les secrets bien gardés du climat.;2015-10-21;5.9
653775;Voir le jour;Jeanne travaille comme auxiliaire dans une maternité de Marseille. Nuit et jour, Jeanne et ses collègues se battent pour défendre les mères et leurs bébés face au manque d’effectif et à la pression permanente de leur direction. Jeanne vit avec Zoé, sa fille de 18 ans, qu’elle élève seule. Lorsqu’un drame survient à la maternité et que Zoé part étudier à Paris, le passé secret de Jeanne resurgit soudain et la pousse à affirmer ses choix de vie.;2020-08-12;6.1
74673;Le Temps des porte-plumes;'Eté 1954. Pippo, 9 ans, secret et indépendant, est recueilli par Gustave et Cécile, un couple d''agriculteurs qui vit dans l''Allier. C''est la période des travaux des champs et la perspective d''une nouvelle vie pour le petit garçon. Marqué, Pippo trébuche dans ce nouveau monde. Certains personnages autour de lui l''attirent et le séduisent. Les barrières cèdent peu à peu, Pippo se construit.';2006-03-08;5
4162;'Dites-lui que je l''aime';'David Martinaud est amoureux de Lise, une femme mariée. Lors d''un accident, il tue Gérard, son mari. Voyant qu''elle lui échappe, il sombre dans une folie meurtrière...';1977-09-28;6.4
152653;Clubbed to Death;'Lola, vingt ans, s''endort une nuit dans un bus, se perd et se retrouve dans un monde domine par la musique hip-hop. Elle fait la connaissance d''Emir, de sa petite amie Saida et de son frere Ismael. Lola tombe amoureuse d''Emir et le desir qu''elle eprouve pour lui va tout faire basculer.';1996-06-25;6.1
65978;Le vampire de Düsseldorf;'Dans l''Allemagne des années 20, les habitants de Düsseldorf sont terrorisés par des meurtres commis par un sadique, Kuerten. Il s''attaque aux femmes et se plait à raconter ses crimes à la police.';1965-04-07;6.2
844202;Happy Tree Friends : Le film;'Les Happy Tree Friends sont mignons, adorables, et vont périr dans d''atroces souffrances...';2006-05-03;6.7
622532;AAA Arena Tour 2016: LEAP OVER;Concert du groupe AAA ARENA TOUR 2016 -LEAP OVER-;2016-11-09;1
442267;Par instinct;'Lucie  a toujours rêvé d''avoir un enfant. Quand, lors d''un voyage d''affaires à Tanger, une jeune africaine lui confie son nouveau-né, son trouble est intense. D''autant que la jeune mère disparaît dans la nature. Accompagnée d''un médecin humanitaire, elle part à sa recherche au cœur de la médina... Mais a-t-elle vraiment envie de la retrouver ?';2017-11-15;6
116468;Les trottoirs de Bangkok;Chargé par les services secrets de ramener une nouvelle arme bactériologique, Rick, un agent secret, échoue dans sa mission et se fait assassiner à Bangkok. Quelques jours plus tard, son remplaçant, Roger, un expert en espionnage, est envoyé sur place. Très vite, ce dernier se retrouve face à un important réseau mafieux et doit alors affronter leur redoutable chef, la séduisante Rita.;1984-10-23;3.3
96642;La Note bleue;'Comme chaque été, George Sand passe ce jour de 1846, dans sa propriété de Nohant peuplée de souvenirs d''enfance, entourée de ses familiers, écrivains et artistes de l''époque : sa fille Solange, révoltée qu''elle déteste et pousse à épouser Fernand, un hobereau local , Frédéric Chopin, à qui la lie une passion depuis huit ans , la célèbre Pauline Viardot, qui reprend les thèmes du compositeur , le peintre Eugène Delacroix, qui dispose là d''un atelier. George ayant renvoyé les domestiques, toute la maison est occupée à la cuisine pour accueillir les nouveaux invités.';1991-06-05;5.7
270665;Mange tes morts : Tu ne diras point;Jason Dorkel, 18 ans, appartient à la communauté des gens du voyage. Il s’apprête à célébrer son baptême chrétien alors que son demi-frère Fred revient après plusieurs années de prison. Ensemble, accompagnés de leur dernier frère, Mickael, un garçon impulsif et violent, les trois Dorkel partent en virée dans le monde des « gadjos » à la recherche d’une cargaison de cuivre.;2014-09-17;6.1
136754;La famille Duraton;'Un speaker de Radio-Seine en voyage découvre une famille française sympathique, la famille Martin. Il a alors l''idée d''en faire à son insu le sujet d''une émission régulière. Ce sera l''émission de la Famille Duraton. Lorsqu''il découvre le pot-aux-roses, le père Martin, furieux, s''en vient à Paris se plaindre dans les studios de la radio. Cependant, il se montre sensible au prestige général de l''émission dont il est le héros : cela le console et l''encourage à continuer...';1940-03-06;5.5
499555;'L''empire de la perfection';Le cinéma ment, pas le sport… Au début des années 1980, le tennisman John McEnroe est étudié sous tous les coutures, filmé sous tous les angles, copié dans toutes les écoles. Roland Garros 1984, il a tutoyé la perfection, et pourtant…;2018-07-11;6.2
417430;Nile Rodgers, les secrets d’un faiseur de tubes;Roi du disco dans les années 70 avec Chic puis plus grand producteur mondial des années 80, Nile Rodgers poursuit aujourd’hui son parcours fascinant. Nous allons découvrir les coulisses de la genèse des plus grands morceaux et l’alchimie complexe qui s’est créée entre Nile Rodgers et les plus grandes stars de ces 35 dernières années : Madonna, David Bowie, Diana Ross, Duran Duran, Bryan Ferry, Grace Jones, Michael Jackson, INXS, Mick Jagger, Rod Stewart, David Guetta. Quels sont les secrets de ce génie de la musique qui a su traverser les époques en se réinventant à chaque fois ?;2015-04-25;5.5
